0.800000	-54.596708	0.984092
0.801000	-53.499139	0.959648
0.802000	-52.384763	0.931394
0.803000	-51.237712	0.900421
0.804000	-50.035321	0.867675
0.805000	-48.717622	0.833969
0.806000	-47.119853	0.800016
0.807000	-44.783221	0.766499
0.808000	-39.685639	0.734450
0.809000	-3.412820	0.714162
0.810000	2.873342	0.715894
0.811000	-0.612033	0.708817
0.812000	-4.399943	0.694918
0.813000	-7.931970	0.675950
0.814000	-11.114628	0.653523
0.815000	-13.963757	0.628987
0.816000	-16.512347	0.603365
0.817000	-18.797967	0.577400
0.818000	-20.860864	0.551623
0.819000	-22.740967	0.526409
0.820000	-24.474930	0.502020
0.821000	-26.094287	0.478630
0.822000	-27.624881	0.456346
0.823000	-29.087221	0.435226
0.824000	-30.497339	0.415291
0.825000	-31.867758	0.396533
0.826000	-33.207441	0.378925
0.827000	-34.519929	0.362427
0.828000	-35.812356	0.346988
0.829000	-37.090457	0.332551
0.830000	-38.357508	0.319059
0.831000	-39.614871	0.306451
0.832000	-40.862635	0.294668
0.833000	-42.100161	0.283653
0.834000	-43.326457	0.273352
0.835000	-44.540395	0.263712
0.836000	-45.740830	0.254686
0.837000	-46.926645	0.246227
0.838000	-48.096779	0.238294
0.839000	-49.250227	0.230846
0.840000	-50.386024	0.223849
0.841000	-51.503225	0.217268
0.842000	-52.600874	0.211074
0.843000	-53.677995	0.205239
0.844000	-54.733598	0.199737
0.845000	-55.766708	0.194544
0.846000	-56.776401	0.189640
0.847000	-57.761829	0.185004
0.848000	-58.722246	0.180619
0.849000	-59.657017	0.176468
0.850000	-60.565620	0.172536
0.851000	-61.447650	0.168810
0.852000	-62.302808	0.165276
0.853000	-63.130905	0.161923
0.854000	-63.931849	0.158740
0.855000	-64.705642	0.155716
0.856000	-65.452376	0.152844
0.857000	-66.172226	0.150113
0.858000	-66.865441	0.147516
0.859000	-67.532344	0.145046
0.860000	-68.173320	0.142695
0.861000	-68.788813	0.140458
0.862000	-69.379320	0.138327
0.863000	-69.945383	0.136298
0.864000	-70.487585	0.134365
0.865000	-71.006542	0.132523
0.866000	-71.502898	0.130768
0.867000	-71.977320	0.129094
0.868000	-72.430493	0.127498
0.869000	-72.863114	0.125976
0.870000	-73.275888	0.124524
0.871000	-73.669523	0.123138
0.872000	-74.044730	0.121816
0.873000	-74.402213	0.120554
0.874000	-74.742673	0.119349
0.875000	-75.066800	0.118198
0.876000	-75.375274	0.117099
